time		Ez		Er		Ephi		Bz		Br		Bphi		Pout		Vin		
5.68429e-09		974.926		145.968		-1078.32		-5.03721e-06		3.50892e-06		1.24906e-05		79.3252		-1.06996e+06		-517.693
5.68618e-09		908.114		-990.284		-986.537		-5.48765e-06		3.56088e-06		8.98511e-06		68.2665		-1.06993e+06		-526.416
5.68806e-09		793.915		-2143.91		-803.589		-5.8289e-06		3.47312e-06		5.05633e-06		51.7324		-1.06991e+06		-518.919
5.68995e-09		629.033		-3220.29		-519.133		-6.02698e-06		3.16844e-06		9.13403e-07		34.5816		-1.06989e+06		-521.895
5.69184e-09		420.638		-4127.49		-138.065		-6.05565e-06		2.58683e-06		-3.18101e-06		21.2595		-1.06986e+06		-523.14
5.69373e-09		187.097		-4790.29		318.015		-5.90059e-06		1.70058e-06		-6.94537e-06		14.0034		-1.06984e+06		-513.556
5.69561e-09		-43.7595		-5161.08		812.128		-5.56242e-06		5.25138e-07		-1.01178e-05		12.2746		-1.06982e+06		-519.835
5.6975e-09		-238.544		-5225.86		1296.01		-5.05821e-06		-8.76591e-07		-1.2492e-05		13.658		-1.0698e+06		-517.67
5.69939e-09		-363.652		-5004.5		1716.42		-4.42087e-06		-2.39763e-06		-1.39429e-05		15.6402		-1.06977e+06		-527.481
5.70127e-09		-391.026		-4545.72		2022.8		-3.69667e-06		-3.89818e-06		-1.44404e-05		17.173		-1.06975e+06		-520.939
5.70316e-09		-303.269		-3918.04		2175		-2.94079e-06		-5.22317e-06		-1.40472e-05		19.0798		-1.06973e+06		-526.415
5.70505e-09		-97.1891		-3198.74		2149.81		-2.21165e-06		-6.22369e-06		-1.29041e-05		23.0856		-1.0697e+06		-516.793
5.70694e-09		214.844		-2462.95		1945.24		-1.56453e-06		-6.77883e-06		-1.12062e-05		30.133		-1.06968e+06		-514.574
5.70882e-09		605.898		-1774.81		1581.72		-1.04546e-06		-6.81453e-06		-9.17444e-06		39.1393		-1.06966e+06		-522.686
5.71071e-09		1037.62		-1181.8		1099.88		-6.8603e-07		-6.31615e-06		-7.02886e-06		47.1194		-1.06964e+06		-524.258
5.7126e-09		1464.98		-712.848		555.33		-5.00019e-07		-5.3326e-06		-4.96632e-06		50.762		-1.06962e+06		-528.526
5.71448e-09		1841.75		-379.691		10.9981		-4.82139e-07		-3.97114e-06		-3.14649e-06		48.5838		-1.06961e+06		-520.836
5.71637e-09		2126.03		-180.479		-471.618		-6.09187e-07		-2.38343e-06		-1.68551e-06		42.3005		-1.0696e+06		-525.232
5.71826e-09		2284.98		-104.366		-841.02		-8.43387e-07		-7.45003e-07		-6.56518e-07		36.3883		-1.0696e+06		-515.673
5.72015e-09		2298.23		-135.716		-1062.71		-1.13747e-06		7.68898e-07		-9.4276e-08		35.8207		-1.06961e+06		-514.159
5.72203e-09		2159.77		-256.975		-1123.5		-1.44081e-06		2.00706e-06		-1.18665e-09		43.1088		-1.06962e+06		-520.521
5.72392e-09		1878.15		-449.791		-1032.57		-1.70565e-06		2.86214e-06		-3.52273e-07		56.3459		-1.06963e+06		-516.416
5.72581e-09		1475.17		-694.511		-818.981		-1.89279e-06		3.28343e-06		-1.09792e-06		69.5756		-1.06964e+06		-521.781
5.7277e-09		983.42		-968.723		-526.242		-1.97574e-06		3.28067e-06		-2.16444e-06		75.5898		-1.06965e+06		-524.992
5.72958e-09		442.915		-1245.74		-204.829		-1.94303e-06		2.91849e-06		-3.45362e-06		69.8523		-1.06966e+06		-523.562
5.73147e-09		-102.838		-1494.02		96.1357		-1.79834e-06		2.30262e-06		-4.84333e-06		53.45		-1.06967e+06		-521.649
5.73336e-09		-610.898		-1678.12		336.59		-1.55857e-06		1.56034e-06		-6.19099e-06		33.3027		-1.06967e+06		-520.792
5.73524e-09		-1042.82		-1761.63		491.416		-1.25028e-06		8.18529e-07		-7.34147e-06		19.2325		-1.06967e+06		-516.365
5.73713e-09		-1368.13		-1711.65		553.551		-9.05001e-07		1.83005e-07		-8.13961e-06		19.2009		-1.06967e+06		-521.086
5.73902e-09		-1567.01		-1504.4		533.9		-5.54219e-07		-2.77386e-07		-8.44652e-06		35.1226		-1.06967e+06		-516.809
5.74091e-09		-1631.93		-1130.56		458.152		-2.24785e-07		-5.39468e-07		-8.15759e-06		61.5094		-1.06967e+06		-514.171
5.74279e-09		-1568.08		-599.655		361.139		6.46687e-08		-6.25962e-07		-7.21925e-06		87.7814		-1.06968e+06		-520.903
5.74468e-09		-1392.33		57.9485		279.782		3.05787e-07		-5.97479e-07		-5.64169e-06		103.168		-1.06969e+06		-516.774
5.74657e-09		-1130.96		791.849		245.866		5.00801e-07		-5.37944e-07		-3.50485e-06		101.724		-1.06971e+06		-521.098
5.74845e-09		-816.203		1535.63		279.923		6.61136e-07		-5.36182e-07		-9.56e-07		84.9165		-1.06973e+06		-523.343
5.75034e-09		-482.211		2213.71		387.241		8.04572e-07		-6.67016e-07		1.80135e-06		60.5421		-1.06976e+06		-523.667
5.75223e-09		-160.796		2750.4		556.652		9.51454e-07		-9.75229e-07		4.52647e-06		38.6866		-1.0698e+06		-521.091
5.75412e-09		122.293		3079.83		762.266		1.12052e-06		-1.46518e-06		6.96624e-06		26.9541		-1.06984e+06		-525.447
5.756e-09		350.048		3155.5		967.778		1.32503e-06		-2.09783e-06		8.88285e-06		27.4402		-1.06988e+06		-522.284
5.75789e-09		515.433		2958.07		1132.59		1.56966e-06		-2.79561e-06		1.00813e-05		36.8022		-1.06992e+06		-522.367
5.75978e-09		620.977		2499.97		1218.7		1.84889e-06		-3.45421e-06		1.04331e-05		48.9944		-1.06996e+06		-522.342
5.76167e-09		676.879		1826.18		1197.1		2.14674e-06		-3.95933e-06		9.89342e-06		58.8373		-1.07e+06		-523.486
5.76355e-09		697.991		1010.45		1052.85		2.43838e-06		-4.20534e-06		8.50976e-06		64.3469		-1.07005e+06		-523.961
5.76544e-09		700.303		147.441		787.814		2.69307e-06		-4.11299e-06		6.41987e-06		66.729		-1.07009e+06		-517.055
5.76733e-09		697.592		-658.669		420.796		2.87824e-06		-3.64313e-06		3.83959e-06		68.4507		-1.07013e+06		-526.606
5.76921e-09		698.863		-1307.68		-14.7908		2.96416e-06		-2.8044e-06		1.04081e-06		70.9012		-1.07017e+06		-518.415
5.7711e-09		707.036		-1717.24		-475.415		2.92849e-06		-1.65379e-06		-1.67844e-06		73.2119		-1.0702e+06		-518.013
5.77299e-09		719.036		-1835.04		-913.199		2.7602e-06		-2.90262e-07		-4.0286e-06		72.8902		-1.07023e+06		-525.939
5.77488e-09		727.186		-1647.49		-1282.1		2.46217e-06		1.15761e-06		-5.76405e-06		67.684		-1.07026e+06		-519.102
5.77676e-09		721.496		-1183.26		-1543.58		2.05215e-06		2.54765e-06		-6.71485e-06		57.3541		-1.07028e+06		-523.763
5.77865e-09		692.308		-510.653		-1670.97		1.56179e-06		3.74156e-06		-6.81029e-06		44.1874		-1.07029e+06		-527.79
5.78054e-09		632.693		271.085		-1652.14		1.03388e-06		4.62113e-06		-6.09012e-06		31.9692		-1.0703e+06		-521.713
5.78242e-09		540.098		1045.71		-1490.11		5.179e-07		5.10124e-06		-4.70098e-06		24.1029		-1.0703e+06		-520.418
5.78431e-09		416.952		1697.28		-1201.84		6.46389e-08		5.13808e-06		-2.87721e-06		22.0175		-1.0703e+06		-525.761
5.7862e-09		270.165		2128.21		-815.628		-2.797e-07		4.73194e-06		-9.07936e-07		24.7097		-1.07029e+06		-516.203
5.78809e-09		109.75		2275.2		-367.418		-4.78997e-07		3.92488e-06		9.05606e-07		29.5206		-1.07027e+06		-518.872
5.78997e-09		-53.026		2120.13		103.195		-5.11654e-07		2.79396e-06		2.29614e-06		33.5516		-1.07025e+06		-520.574
5.79186e-09		-207.498		1693.9		556.866		-3.73372e-07		1.44159e-06		3.07249e-06		34.9076		-1.07023e+06		-516.769
5.79375e-09		-344.988		1072.08		957.874		-7.78577e-08		-1.57554e-08		3.15039e-06		33.2393		-1.07021e+06		-523.935
5.79563e-09		-459.446		362.711		1276.73		3.44655e-07		-1.45877e-06		2.5659e-06		29.5605		-1.07019e+06		-522.959
5.79752e-09		-547.249		-312.015		1491.95		8.50894e-07		-2.77556e-06		1.46817e-06		25.6728		-1.07016e+06		-521.463
5.79941e-09		-606.336		-837.227		1591		1.3896e-06		-3.87002e-06		9.16906e-08		23.5513		-1.07014e+06		-522.948
5.8013e-09		-634.991		-1126.37		1570.54		1.90748e-06		-4.66798e-06		-1.28808e-06		24.8341		-1.07011e+06		-511.774
5.80318e-09		-630.747		-1137.89		1436.06		2.35528e-06		-5.12102e-06		-2.40815e-06		30.3602		-1.07009e+06		-522.946
5.80507e-09		-589.79		-884.374		1201.11		2.69319e-06		-5.20826e-06		-3.07101e-06		39.7089		-1.07006e+06		-522.497
5.80696e-09		-507.173		-432.295		886.043		2.89485e-06		-4.93613e-06		-3.18726e-06		50.8914		-1.07004e+06		-513.517
5.80885e-09		-377.897		108.202		516.399		2.94954e-06		-4.33662e-06		-2.79883e-06		60.5225		-1.07001e+06		-527.256
5.81073e-09		-198.688		601.845		121.007		2.8623e-06		-3.46391e-06		-2.07767e-06		64.7389		-1.06999e+06		-517.366
5.81262e-09		29.9001		912.187		-270.256		2.65205e-06		-2.38986e-06		-1.29847e-06		60.7753		-1.06996e+06		-518.273
5.81451e-09		301.561		926.841		-628.852		2.34809e-06		-1.19815e-06		-7.89552e-07		48.6223		-1.06994e+06		-523.885
5.81639e-09		603		579.5		-929.955		1.98556e-06		2.23258e-08		-8.6981e-07		31.9019		-1.06993e+06		-520.174
5.81828e-09		913.783		-135.292		-1154.59		1.60054e-06		1.18465e-06		-1.78324e-06		17.2426		-1.06992e+06		-530.047
5.82017e-09		1207.48		-1157.45		-1291.23		1.22545e-06		2.21103e-06		-3.64308e-06		12.0606		-1.06991e+06		-529.725
5.82206e-09		1454.03		-2367.86		-1336.66		8.85457e-07		3.03913e-06		-6.39652e-06		21.4739		-1.06991e+06		-522.383
5.82394e-09		1623.06		-3605.26		-1295.92		5.96275e-07		3.62694e-06		-9.81751e-06		45.6765		-1.06991e+06		-523.263
5.82583e-09		1687.62		-4690.84		-1181.24		3.63537e-07		3.95549e-06		-1.35302e-05		79.0998		-1.06991e+06		-518.593
5.82772e-09		1627.78		-5456.34		-1010.17		1.83748e-07		4.02896e-06		-1.70603e-05		111.998		-1.06992e+06		-519.95
5.8296e-09		1433.53		-5771.28		-803.13		4.6502e-08		3.87218e-06		-1.99052e-05		133.982		-1.06993e+06		-530.856
5.83149e-09		1106.54		-5564.39		-580.724		-6.24729e-08		3.52584e-06		-2.16135e-05		138.05		-1.06993e+06		-523.9
5.83338e-09		660.47		-4835.98		-361.293		-1.57997e-07		3.04013e-06		-2.18577e-05		123.302		-1.06993e+06		-523.782
5.83527e-09		119.929		-3659.12		-159.073		-2.524e-07		2.46782e-06		-2.04897e-05		95.1053		-1.06993e+06		-525.227
5.83715e-09		-481.833		-2169.36		16.7377		-3.53249e-07		1.85792e-06		-1.75692e-05		62.6184		-1.06993e+06		-519.755
5.83904e-09		-1106.11		-545.032		161.919		-4.62148e-07		1.25098e-06		-1.336e-05		34.8846		-1.06993e+06		-525.869
5.84093e-09		-1712.36		1018.95		276.23		-5.74779e-07		6.76612e-07		-8.29435e-06		17.3387		-1.06993e+06		-529.991
5.84282e-09		-2261.81		2339.38		361.765		-6.82089e-07		1.53623e-07		-2.91282e-06		10.3142		-1.06993e+06		-524.331
5.8447e-09		-2720.68		3270.79		421.054		-7.72385e-07		-3.07624e-07		2.21218e-06		10.0611		-1.06992e+06		-524.913
5.84659e-09		-3062.66		3725.37		455.377		-8.33946e-07		-7.01302e-07		6.5562e-06		11.5033		-1.06992e+06		-522.691
5.84848e-09		-3270.57		3683.85		463.686		-8.57679e-07		-1.02177e-06		9.71376e-06		11.1451		-1.06992e+06		-520.621
5.85036e-09		-3337		3196.14		442.439		-8.39368e-07		-1.25998e-06		1.14504e-05		8.60036		-1.06993e+06		-521.755
5.85225e-09		-3264.15		2371.94		386.405		-7.81129e-07		-1.40157e-06		1.17285e-05		6.09669		-1.06993e+06		-523.145
5.85414e-09		-3062.74		1363.14		290.316		-6.91812e-07		-1.42749e-06		1.07049e-05		6.47396		-1.06994e+06		-525.842
5.85603e-09		-2750.5		340.957		151.021		-5.86268e-07		-1.31701e-06		8.70101e-06		11.0016		-1.06995e+06		-521.897
5.85791e-09		-2350.04		-528.824		-30.3246		-4.83595e-07		-1.05286e-06		6.15257e-06		18.3508		-1.06996e+06		-521.075
5.8598e-09		-1886.76		-1108.7		-246.569		-4.04592e-07		-6.27309e-07		3.54556e-06		25.3001		-1.06998e+06		-517.147
5.86169e-09		-1386.7		-1307.48		-483.806		-3.68835e-07		-4.80838e-08		1.34928e-06		28.6911		-1.07e+06		-523.099
5.86357e-09		-874.708		-1091.07		-721.858		-3.91784e-07		6.57538e-07		-4.50077e-08		27.3958		-1.07003e+06		-519.099
5.86546e-09		-373.11		-485.001		-936.057		-4.82376e-07		1.44142e-06		-3.71845e-07		23.0666		-1.07005e+06		-527.741
5.86735e-09		99.0731		431.258		-1100.15		-6.41446e-07		2.23687e-06		4.79407e-07		19.1774		-1.07008e+06		-521.64
5.86924e-09		526.31		1537		-1189.88		-8.61217e-07		2.96456e-06		2.45686e-06		18.9161		-1.0701e+06		-516.892
5.87112e-09		896.227		2687.89		-1186.76		-1.12594e-06		3.54148e-06		5.3591e-06		23.2027		-1.07012e+06		-521.323
5.87301e-09		1198.96		3735.88		-1081.28		-1.4136e-06		3.89168e-06		8.86598e-06		30.0466		-1.07013e+06		-517.948
5.8749e-09		1426.42		4548.62		-875.074		-1.69841e-06		3.95715e-06		1.25821e-05		35.6541		-1.07014e+06		-523.308
5.87679e-09		1571.81		5025.76		-581.605		-1.95384e-06		3.70702e-06		1.60871e-05		36.6307		-1.07014e+06		-530.345
5.87867e-09		1629.52		5110.27		-225.155		-2.15569e-06		3.14365e-06		1.89862e-05		31.96		-1.07013e+06		-524.306
5.88056e-09		1595.68		4793.38		161.756		-2.2848e-06		2.30431e-06		2.09547e-05		23.5968		-1.07011e+06		-515.924
5.88245e-09		1469.2		4113		542.202		-2.32915e-06		1.2581e-06		2.17729e-05		15.3793		-1.0701e+06		-519.92
5.88433e-09		1253.26		3146.26		879.359		-2.28504e-06		9.84973e-08		2.13456e-05		10.9849		-1.07008e+06		-517.71
5.88622e-09		956.839		1997.49		1141.05		-2.15715e-06		-1.06766e-06		1.97071e-05		12.1725		-1.07006e+06		-523.93
5.88811e-09		595.797		783.697		1303.67		-1.95774e-06		-2.13296e-06		1.70116e-05		18.2679		-1.07005e+06		-531.411
5.89e-09		193.276		-380.224		1354.89		-1.70497e-06		-3.00229e-06		1.35095e-05		26.9863		-1.07004e+06		-527.866
5.89188e-09		-221.105		-1394.59		1294.79		-1.42062e-06		-3.60385e-06		9.516e-06		35.866		-1.07003e+06		-525.218
5.89377e-09		-613.285		-2184.53		1135.37		-1.12767e-06		-3.89686e-06		5.37437e-06		43.3309		-1.07003e+06		-515.896
5.89566e-09		-947.936		-2705.18		898.435		-8.47907e-07		-3.87489e-06		1.41969e-06		48.8348		-1.07003e+06		-524.887
5.89754e-09		-1192.41		-2942.26		612.29		-5.99956e-07		-3.56457e-06		-2.05281e-06		52.2762		-1.07002e+06		-520.006
5.89943e-09		-1320.86		-2908.52		307.824		-3.97924e-07		-3.02004e-06		-4.81138e-06		53.364		-1.07001e+06		-517.063
5.90132e-09		-1317.89		-2637.37		14.4943		-2.5074e-07		-2.31412e-06		-6.70172e-06		51.5204		-1.07e+06		-527.072
5.90321e-09		-1180.92		-2175.1		-243.134		-1.62182e-07		-1.52778e-06		-7.65076e-06		46.3771		-1.06999e+06		-519.119
5.90509e-09		-921.058		-1573.36		-447.834		-1.31474e-07		-7.39442e-07		-7.66191e-06		38.3942		-1.06998e+06		-523.375
5.90698e-09		-561.858		-883.215		-590.844		-1.54257e-07		-1.57273e-08		-6.80395e-06		29.0238		-1.06996e+06		-527.839
5.90887e-09		-136.483		-151.549		-671.603		-2.23672e-07		5.94989e-07		-5.19686e-06		20.2167		-1.06994e+06		-517.774
5.91076e-09		316.554		579.965		-696.24		-3.31352e-07		1.06556e-06		-2.99731e-06		13.5966		-1.06992e+06		-518.248
5.91264e-09		758.236		1273.86		-675.167		-4.68138e-07		1.38938e-06		-3.86182e-07		9.87833		-1.0699e+06		-519.564
5.91453e-09		1153.7		1894.75		-620.252		-6.24422e-07		1.57637e-06		2.44094e-06		8.89703		-1.06989e+06		-523.066
5.91642e-09		1475.98		2407.27		-542.125		-7.90138e-07		1.64686e-06		5.28045e-06		10.1197		-1.06987e+06		-528.668
5.9183e-09		1708.15		2775.24		-448.087		-9.54508e-07		1.6243e-06		7.92591e-06		13.1475		-1.06986e+06		-527.582
5.92019e-09		1843.9		2962.75		-341.019		-1.1057e-06		1.52857e-06		1.01736e-05		17.7699		-1.06985e+06		-521.998
5.92208e-09		1886.33		2937.51		-219.472		-1.23064e-06		1.37098e-06		1.18301e-05		23.5577		-1.06984e+06		-518.146
5.92397e-09		1845.63		2675.86		-78.8956		-1.31512e-06		1.15201e-06		1.27239e-05		29.423		-1.06983e+06		-521.584
5.92585e-09		1736.22		2168.72		86.2503		-1.34432e-06		8.62122e-07		1.27194e-05		33.6642		-1.06982e+06		-516.699
5.92774e-09		1573.91		1426.92		279.92		-1.30388e-06		4.85594e-07		1.17341e-05		34.666		-1.06982e+06		-526.89
5.92963e-09		1373.83		484.716		501.993		-1.18126e-06		6.55408e-09		9.75439e-06		31.8922		-1.06982e+06		-519.441
5.93151e-09		1149.23		-599.707		746.406		-9.67361e-07		-5.8398e-07		6.84769e-06		26.5155		-1.06982e+06		-521.92
5.9334e-09		911.424		-1747.44		1000.35		-6.58087e-07		-1.2815e-06		3.16757e-06		21.211		-1.06983e+06		-522.433
5.93529e-09		670.446		-2865.61		1244.79		-2.55583e-07		-2.0633e-06		-1.05122e-06		19.1778		-1.06985e+06		-515.278
5.93718e-09		436.081		-3857.06		1456.37		2.31056e-07		-2.88681e-06		-5.50871e-06		22.9546		-1.06988e+06		-521.737
5.93906e-09		218.747		-4631.55		1610.35		7.85808e-07		-3.69167e-06		-9.86577e-06		33.6933		-1.06991e+06		-512.843
5.94095e-09		29.8165		-5116.92		1684.25		1.38649e-06		-4.40541e-06		-1.37779e-05		51.1828		-1.06994e+06		-514.916
5.94284e-09		-118.86		-5268.48		1661.52		2.00621e-06		-4.9522e-06		-1.69323e-05		74.3716		-1.06998e+06		-525.584
5.94472e-09		-216.207		-5075.11		1534.47		2.61535e-06		-5.26312e-06		-1.90833e-05		101.83		-1.07002e+06		-522.512
5.94661e-09		-253.697		-4561.18		1306.15		3.18377e-06		-5.2865e-06		-2.00806e-05		131.751		-1.07005e+06		-529.953
5.9485e-09		-227.223		-3783.99		990.5		3.68303e-06		-4.99628e-06		-1.98873e-05		161.58		-1.07008e+06		-524.048
5.95039e-09		-138.613		-2826.96		610.921		4.08829e-06		-4.39702e-06		-1.85828e-05		187.767		-1.07011e+06		-526.434
5.95227e-09		3.63308		-1789.63		197.304		4.37983e-06		-3.52457e-06		-1.63531e-05		206.165		-1.07012e+06		-520.427
5.95416e-09		184.598		-775.738		-217.885		4.54395e-06		-2.44203e-06		-1.34665e-05		213.14		-1.07013e+06		-521.491
5.95605e-09		384.209		118.986		-603.848		4.57336e-06		-1.23176e-06		-1.0241e-05		206.924		-1.07013e+06		-525.433
5.95794e-09		579.306		817.903		-935.281		4.46717e-06		1.53426e-08		-7.00577e-06		188.459		-1.07013e+06		-523.554
5.95982e-09		746.172		1271.96		-1195.11		4.23045e-06		1.21142e-06		-4.06295e-06		161.197		-1.07013e+06		-522.967
5.96171e-09		863.102		1464.7		-1375.73		3.87368e-06		2.28204e-06		-1.65407e-06		129.925		-1.07012e+06		-522.648
5.9636e-09		912.666		1413.27		-1478.54		3.41213e-06		3.17382e-06		6.4803e-08		99.2229		-1.07012e+06		-521.936
5.96548e-09		883.389		1165.28		-1512.07		2.86508e-06		3.85793e-06		1.03643e-06		72.3332		-1.07011e+06		-519.115
5.96737e-09		770.748		791.987		-1489.05		2.25515e-06		4.32922e-06		1.30307e-06		50.8778		-1.07011e+06		-525.058
5.96926e-09		577.511		378.551		-1423.18		1.6074e-06		4.60147e-06		9.9474e-07		35.3369		-1.07011e+06		-521.009
5.97115e-09		313.521		12.5525		-1326.27		9.48344e-07		4.70014e-06		3.07036e-07		25.7764		-1.07011e+06		-524.179
5.97303e-09		-4.95477		-227.9		-1206.38		3.04674e-07		4.65413e-06		-5.28685e-07		22.2888		-1.07011e+06		-520.239
5.97492e-09		-356.218		-284.93		-1067.24		-2.98156e-07		4.48875e-06		-1.27876e-06		24.9276		-1.0701e+06		-516.792
5.97681e-09		-714.453		-129.104		-909.09		-8.37527e-07		4.22113e-06		-1.74008e-06		33.321		-1.0701e+06		-526.789
5.97869e-09		-1051.39		236.132		-730.651		-1.2952e-06		3.85923e-06		-1.768e-06		46.3575		-1.07009e+06		-514.849
5.98058e-09		-1338.35		774.566		-531.55		-1.65863e-06		3.40426e-06		-1.29558e-06		62.2359		-1.07008e+06		-517.049
5.98247e-09		-1548.68		1422.1		-314.676		-1.92185e-06		2.8559e-06		-3.41334e-07		78.8731		-1.07007e+06		-518.929
5.98436e-09		-1660.38		2095.88		-87.7171		-2.08571e-06		2.21862e-06		9.95717e-07		94.3966		-1.07006e+06		-516.68
5.98624e-09		-1658.75		2706.52		136.579		-2.15743e-06		1.50749e-06		2.55324e-06		107.408		-1.07004e+06		-517.794
5.98813e-09		-1538.57		3171.61		341.588		-2.14941e-06		7.51642e-07		4.1326e-06		116.903		-1.07003e+06		-517.636
5.99002e-09		-1305.49		3428.41		509.278		-2.07753e-06		-5.77225e-09		5.53149e-06		122.008		-1.07002e+06		-526.532
5.99191e-09		-976.163		3443.62		623.463		-1.95917e-06		-7.11468e-07		6.57716e-06		121.86		-1.07e+06		-512.898
5.99379e-09		-576.966		3218.47		673.122		-1.81116e-06		-1.30926e-06		7.15421e-06		115.832		-1.06998e+06		-524.949
5.99568e-09		-141.337		2788.06		655.034		-1.64815e-06		-1.74917e-06		7.22235e-06		104.041		-1.06997e+06		-527.519
5.99757e-09		293.994		2214.96		575.048		-1.48147e-06		-1.99657e-06		6.8204e-06		87.7831		-1.06995e+06		-521.129
5.99945e-09		693.276		1578.03		447.638		-1.31874e-06		-2.03914e-06		6.0555e-06		69.4881		-1.06994e+06		-522.813
6.00134e-09		1025.86		958.4		293.712		-1.16423e-06		-1.89017e-06		5.07936e-06		52.0533		-1.06992e+06		-522.213
6.00323e-09		1269.42		425.101		137.072		-1.01973e-06		-1.58707e-06		4.0557e-06		37.8167		-1.06991e+06		-513.946
6.00512e-09		1411.85		23.1203		0.208389		-8.85833e-07		-1.18529e-06		3.12525e-06		27.7309		-1.06991e+06		-520.918
6.007e-09		1451.37		-233.9		-99.6899		-7.63148e-07		-7.48689e-07		2.37524e-06		21.235		-1.0699e+06		-520.974
6.00889e-09		1395.17		-364.794		-153.676		-6.53305e-07		-3.38349e-07		1.81995e-06		16.9111		-1.0699e+06		-521.244
6.01078e-09		1256.81		-415.561		-162.275		-5.59391e-07		-2.00791e-09		1.39687e-06		13.4966		-1.0699e+06		-525.111
6.01266e-09		1053.12		-448.602		-134.732		-4.85766e-07		2.33496e-07		9.79812e-07		10.5845		-1.0699e+06		-520.021
6.01455e-09		801.303		-528.587		-86.4006		-4.37256e-07		3.65239e-07		4.07198e-07		8.56693		-1.0699e+06		-520.671
6.01644e-09		516.856		-707.791		-34.831		-4.17902e-07		4.11992e-07		-4.79816e-07		7.94533		-1.0699e+06		-521.538
6.01833e-09		212.698		-1013.86		4.59624		-4.29513e-07		4.07234e-07		-1.79689e-06		8.62671		-1.0699e+06		-524.497
6.02021e-09		-100.426		-1442.56		22.5338		-4.70355e-07		3.8897e-07		-3.58217e-06		9.86919		-1.06989e+06		-522.056
6.0221e-09		-412.587		-1957.1		18.1435		-5.34271e-07		3.88615e-07		-5.77565e-06		11.0431		-1.06989e+06		-523.469
6.02399e-09		-712.913		-2494.2		-0.406901		-6.10462e-07		4.21512e-07		-8.21734e-06		12.6774		-1.06988e+06		-520.12
6.02588e-09		-988.119		-2975.83		-17.6058		-6.8406e-07		4.81319e-07		-1.06658e-05		16.8924		-1.06987e+06		-519.729
6.02776e-09		-1221.96		-3324.37		-14.1312		-7.37457e-07		5.39737e-07		-1.28344e-05		26.6128		-1.06987e+06		-520.26
6.02965e-09		-1396.02		-3477.99		28.4436		-7.52251e-07		5.51865e-07		-1.44389e-05		43.7753		-1.06986e+06		-526.606
6.03154e-09		-1491.83		-3403.34		122.749		-7.11562e-07		4.66297e-07		-1.52481e-05		67.5364		-1.06986e+06		-523.738
6.03342e-09		-1494.18		-3102.76		271.567		-6.02391e-07		2.37941e-07		-1.5127e-05		93.6746		-1.06986e+06		-521.599
6.03531e-09		-1394.73		-2614.75		465.54		-4.17719e-07		-1.59088e-07		-1.40648e-05		115.771		-1.06986e+06		-524.704
6.0372e-09		-1195.32		-2007.35		683.207		-1.5804e-07		-7.21295e-07		-1.21811e-05		127.708		-1.06986e+06		-525.071
6.03909e-09		-910.038		-1365.77		893.486		1.67859e-07		-1.4107e-06		-9.70975e-06		126.228		-1.06986e+06		-518.735
6.04097e-09		-565.377		-776.838		1060.24		5.43006e-07		-2.15619e-06		-6.96123e-06		112.243		-1.06986e+06		-520.759
6.04286e-09		-198.256		-313.064		1148.14		9.43236e-07		-2.8615e-06		-4.27213e-06		90.3057		-1.06987e+06		-513.559
6.04475e-09		148.054		-19.6327		1128.76		1.33898e-06		-3.41863e-06		-1.94932e-06		66.6448		-1.06987e+06		-514.342
6.04663e-09		429.538		93.3269		985.888		1.6977e-06		-3.72449e-06		-2.19869e-07		46.8138		-1.06987e+06		-519.336
6.04852e-09		607.681		51.734		718.909		1.98672e-06		-3.69793e-06		8.04696e-07		34.0024		-1.06988e+06		-524.406
6.05041e-09		655.336		-88.2332		343.872		2.17618e-06		-3.29405e-06		1.14332e-06		28.5168		-1.06988e+06		-529.576
6.0523e-09		561.167		-251.47		-108.119		2.24189e-06		-2.51328e-06		9.37387e-07		28.3229		-1.06988e+06		-524.962
6.05418e-09		331.882		-358.543		-594.827		2.16776e-06		-1.40375e-06		4.21652e-07		30.2002		-1.06988e+06		-521.977
6.05607e-09		-8.20078		-340.74		-1068.46		1.94759e-06		-5.62706e-08		-1.20117e-07		31.047		-1.06989e+06		-518.519
6.05796e-09		-420.221		-152.771		-1481.95		1.58599e-06		1.40682e-06		-4.06373e-07		29.0066		-1.06989e+06		-514.812
6.05984e-09		-856.035		219.086		-1794.97		1.09837e-06		2.84744e-06		-2.06692e-07		24.1515		-1.06989e+06		-518.691
6.06173e-09		-1264.83		754.664		-1978.69		5.09927e-07		4.12926e-06		6.20099e-07		18.461		-1.06989e+06		-519.676
6.06362e-09		-1600.05		1403.52		-2018.72		-1.46304e-07		5.13434e-06		2.10456e-06		14.9439		-1.06988e+06		-522.245
6.06551e-09		-1825.63		2093.5		-1915.93		-8.32165e-07		5.77645e-06		4.16471e-06		16.1023		-1.06988e+06		-520.895
6.06739e-09		-1920.44		2742.42		-1685.2		-1.50758e-06		6.00923e-06		6.62256e-06		22.3956		-1.06988e+06		-522.911
6.06928e-09		-1880.57		3270.71		-1352.48		-2.13391e-06		5.82862e-06		9.23494e-06		31.5825		-1.06988e+06		-525.852
6.07117e-09		-1718.89		3612.8		-950.895		-2.67712e-06		5.26963e-06		1.17324e-05		39.5129		-1.06989e+06		-522.995
6.07306e-09		-1462.38		3725.53		-516.435		-3.1104e-06		4.39871e-06		1.38587e-05		42.1575		-1.06989e+06		-524.111
